msaname15,grp,year,aian,api,black,hisp,white
"Indianapolis-Carmel-Anderson, IN Metro Area",Very Low,2015,29.92545260915868,4.314704964096159,48.57872280071389,44.13935523346973,9.391712372399434
"Jackson, MS Metro Area",High,2010,12.91666666666667,16,13.5986510099097,32.49741468459152,23.67112745598801
"Jackson, MS Metro Area",High,2015,26.31578947368421,19.37879810938555,11.77032882997706,28.9084280506112,30.65681878132419
"Jackson, MS Metro Area",Low,2010,30.83333333333334,6.229508196721312,39.01929397964295,28.38676318510858,18.72509960159363
"Jackson, MS Metro Area",Low,2015,0,2.700877785280216,26.86336986999745,13.38194295517907,12.86731733051965
"Jackson, MS Metro Area",Moderate,2010,24.58333333333333,5.573770491803279,11.04607827563875,14.0899689762151,18.07811489086389
"Jackson, MS Metro Area",Moderate,2015,45.61403508771929,9.9932478055368,22.54779505480499,32.16813210379584,17.80708696034468
"Jackson, MS Metro Area",Very High,2010,22.5,72.19672131147541,8.693898996810812,16.28748707342296,37.73112677495148
"Jackson, MS Metro Area",Very High,2015,28.07017543859649,67.38690074274139,5.462656130512364,8.856959039245121,37.35865646707114
"Jackson, MS Metro Area",Very Low,2010,9.166666666666666,0,27.64207773799778,8.738366080661841,1.79453127660299
"Jackson, MS Metro Area",Very Low,2015,0,.5401755570560433,33.35585011470813,16.68453785116878,1.31012046074035
"Jacksonville, FL Metro Area",High,2010,21.375,26.10015174506828,8.725618741515149,24.56359523246784,26.00224176486006
"Jacksonville, FL Metro Area",High,2015,21.98952879581152,20.25414269769039,9.577824865263256,21.97570896265324,22.43906538914103
"Jacksonville, FL Metro Area",Low,2010,13,12.23444613050076,19.11049742988757,20.83600634770571,17.0033961064671
"Jacksonville, FL Metro Area",Low,2015,11.8673647469459,21.36172404911136,26.82297664563084,20.45111926501124,16.98772903008909
"Jacksonville, FL Metro Area",Moderate,2010,30.75,20.40971168437026,21.96372834549737,24.82695749063038,22.28046597480524
"Jacksonville, FL Metro Area",Moderate,2015,32.11169284467714,21.19000601013137,12.58349071813533,19.03461615041101,23.64038774023646
"Jacksonville, FL Metro Area",Very High,2010,11.875,30.69992412746586,3.839504310594897,12.46918999223419,22.78012301824083
"Jacksonville, FL Metro Area",Very High,2015,17.97556719022688,27.55215935434017,3.557280390621401,18.647779958472,27.9822939429596
"Jacksonville, FL Metro Area",Very Low,2010,23,10.55576631259484,46.36065117250502,17.30425093696188,11.93377313562677
"Jacksonville, FL Metro Area",Very Low,2015,16.05584642233857,9.641967888726711,47.45842738034916,19.89077566345251,8.950523897573822
"Kansas City, MO-KS Metro Area",High,2010,14.58832933653077,21.2881765951013,4.999392458383399,11.56262827192069,22.66138562122553
"Kansas City, MO-KS Metro Area",High,2015,27.33457019171305,17.57993896775906,7.611374145139408,12.04834824501032,24.7952693871514
"Kansas City, MO-KS Metro Area",Low,2010,13.74900079936051,15.64862413063199,18.30455386193954,21.8101733447002,23.84279190741147
"Kansas City, MO-KS Metro Area",Low,2015,14.53308596165739,12.69735969218522,17.56236675249882,21.72373250745584,20.31821159169185
"Kansas City, MO-KS Metro Area",Moderate,2010,29.93605115907274,16.14000604777744,11.44473396427655,16.47090398156042,25.16790280342753
"Kansas City, MO-KS Metro Area",Moderate,2015,25.78849721706865,14.06395117420725,12.39028712240773,17.19431062170223,21.81690306650689
"Kansas City, MO-KS Metro Area",Very High,2010,9.112709832134293,28.56062896885395,3.755957283073891,5.991285403050109,18.81105219090148
"Kansas City, MO-KS Metro Area",Very High,2015,12.49226963512678,32.49303436380523,4.403743389539552,8.387818306951136,25.54084198388718
"Kansas City, MO-KS Metro Area",Very Low,2010,32.61390887290168,18.36256425763532,61.49536243232662,44.16500899876859,9.516867477033983
"Kansas City, MO-KS Metro Area",Very Low,2015,19.85157699443414,23.16571580204326,58.03222859041448,40.64579031888048,7.528773970762688
"Knoxville, TN Metro Area",High,2010,30.62015503875969,12.79707495429616,7.37131806010116,9.00362705355238,15.07862782827948
"Knoxville, TN Metro Area",High,2015,18.43971631205673,13.85520029400956,7.458761654315086,20.1058201058201,21.20961795789071
"Knoxville, TN Metro Area",Low,2010,36.82170542635659,8.455210237659964,15.76167807200238,31.69404736505227,23.50341715878177
"Knoxville, TN Metro Area",Low,2015,23.64066193853428,12.23814773980154,17.31612080643876,15.94982078853047,21.83361096698435
"Knoxville, TN Metro Area",Moderate,2010,14.34108527131783,12.15722120658135,9.305266289794705,18.90334969063367,15.91732466326057
"Knoxville, TN Metro Area",Moderate,2015,26.0047281323877,17.16280779125321,9.442983504661726,27.59003242874211,19.76774352112291
"Knoxville, TN Metro Area",Very High,2010,18.21705426356589,58.91224862888483,11.67807200238024,19.22338382760828,27.77519739897817
"Knoxville, TN Metro Area",Very High,2015,6.382978723404255,52.44395442851892,9.100326719260499,14.95135688684076,21.08195199213523
"Knoxville, TN Metro Area",Very Low,2010,0,7.678244972577697,55.88366557572151,21.1755920631534,17.72543295070002
"Knoxville, TN Metro Area",Very Low,2015,25.53191489361702,4.299889746416759,56.68180731532393,21.40296979006656,16.10707556186679
"Lakeland-Winter Haven, FL Metro Area",High,2010,11.03448275862069,26.29185613890037,11.94230002537059,15.87218301545242,19.08631041944313
"Lakeland-Winter Haven, FL Metro Area",High,2015,33.58778625954199,10.97092704333516,12.59049973512273,18.20664239410354,22.63340222126407
"Lakeland-Winter Haven, FL Metro Area",Low,2010,19.77011494252874,11.61637040099215,31.27831539270052,34.11076422593594,19.52481263344941
"Lakeland-Winter Haven, FL Metro Area",Low,2015,19.08396946564886,18.32144816236972,23.4575313438107,22.13169345528816,18.30387011403678
"Lakeland-Winter Haven, FL Metro Area",Moderate,2010,27.35632183908046,19.59487391484084,21.17357109202276,21.44974683212215,23.63756215697233
"Lakeland-Winter Haven, FL Metro Area",Moderate,2015,3.435114503816794,25.23313219967087,19.18417799752781,24.18302104608827,20.47904369675434
"Lakeland-Winter Haven, FL Metro Area",Very High,2010,23.2183908045977,39.89251756924349,5.248088144684861,9.156019623789909,26.95355602367339
"Lakeland-Winter Haven, FL Metro Area",Very High,2015,33.20610687022901,38.45309928688974,9.118841603390429,12.03489920966167,28.5136561649742
"Lakeland-Winter Haven, FL Metro Area",Very Low,2010,18.62068965517242,2.60438197602315,30.35772534522127,19.41128630269958,10.79775876646175
"Lakeland-Winter Haven, FL Metro Area",Very Low,2015,10.68702290076336,7.021393307734504,35.64894932014833,23.44374389485836,10.07002780297061
"Las Vegas-Henderson-Paradise, NV Metro Area",High,2010,13.91184573002755,28.37442771250483,17.9077762812788,10.26111661646758,27.84882797708478
"Las Vegas-Henderson-Paradise, NV Metro Area",High,2015,17.43796109993293,28.24356346015603,16.50537976698288,13.02885663526345,27.731474765591
"Las Vegas-Henderson-Paradise, NV Metro Area",Low,2010,29.23553719008265,12.98196260135694,24.07138300134685,24.78191465992355,13.35641955855228
"Las Vegas-Henderson-Paradise, NV Metro Area",Low,2015,25.0167672702884,10.57269895364626,23.40835296364678,27.63251276770432,10.69775415738042
"Las Vegas-Henderson-Paradise, NV Metro Area",Moderate,2010,28.65013774104683,28.98670638203982,24.33720847806054,20.90495042738381,27.09394505722696
"Las Vegas-Henderson-Paradise, NV Metro Area",Moderate,2015,28.90677397719652,22.71625975132458,20.36512383013943,18.36322901156399,20.51457885505545
"Las Vegas-Henderson-Paradise, NV Metro Area",Very High,2010,8.505509641873278,22.89701583098902,7.170199191890552,5.524503175478763,23.56627212429917
"Las Vegas-Henderson-Paradise, NV Metro Area",Very High,2015,5.533199195171027,30.37088314385367,10.18813267969695,9.973884768279502,35.04134302179905
"Las Vegas-Henderson-Paradise, NV Metro Area",Very Low,2010,19.6969696969697,6.759887473109383,26.51343304742326,38.52751512074629,8.134535282836797
"Las Vegas-Henderson-Paradise, NV Metro Area",Very Low,2015,23.10529845741113,8.096594691019462,29.53301075953397,31.00151681718874,6.014849200174075
"Little Rock-North Little Rock-Conway, AR Metro Area",High,2010,27.30769230769231,11.12459546925566,3.036604774535809,6.71462829736211,15.99645465230544
"Little Rock-North Little Rock-Conway, AR Metro Area",High,2015,31.17505995203837,16.55505952380952,10.29142381348876,14.46006170723346,25.79279314680918
"Little Rock-North Little Rock-Conway, AR Metro Area",Low,2010,18.97435897435897,14.72491909385113,17.43872679045093,27.04043661622426,21.04857511705428
"Little Rock-North Little Rock-Conway, AR Metro Area",Low,2015,18.70503597122302,7.514880952380952,18.96128226477935,28.8104216660953,19.63219113486325
"Little Rock-North Little Rock-Conway, AR Metro Area",Moderate,2010,20.76923076923077,18.68932038834951,11.3315649867374,15.8852228561978,35.09316171795218
"Little Rock-North Little Rock-Conway, AR Metro Area",Moderate,2015,21.58273381294964,16.07142857142857,15.95545378850957,14.35035995886184,23.29259666771456
"Little Rock-North Little Rock-Conway, AR Metro Area",Very High,2010,5.384615384615385,49.87864077669903,8.562334217506631,13.41271810138096,20.24798165667932
"Little Rock-North Little Rock-Conway, AR Metro Area",Very High,2015,.9592326139088728,59.30059523809523,7.743547044129892,13.19849160095989,25.89397988054071
"Little Rock-North Little Rock-Conway, AR Metro Area",Very Low,2010,27.56410256410257,5.582524271844661,59.63076923076923,36.94699412883487,7.613826856008786
"Little Rock-North Little Rock-Conway, AR Metro Area",Very Low,2015,27.57793764988009,.5580357142857143,47.04829308909243,29.1806650668495,5.388439170072305
"Los Angeles-Long Beach-Anaheim, CA Metro Area",High,2010,19.87991029443681,34.63133802322479,14.58873518263683,15.62145079390226,33.7387802516941
"Los Angeles-Long Beach-Anaheim, CA Metro Area",High,2015,19.03946946197454,31.38779186586295,14.05881540798012,14.80936126926393,28.10384013994847
"Los Angeles-Long Beach-Anaheim, CA Metro Area",Low,2010,26.80315416335094,11.84071218950531,27.02107626566235,30.24738939588039,5.784007744433688
"Los Angeles-Long Beach-Anaheim, CA Metro Area",Low,2015,23.91164830463151,10.37372687590937,22.34157117216623,27.6015421478703,5.196566129364524
"Los Angeles-Long Beach-Anaheim, CA Metro Area",Moderate,2010,22.22382984880272,21.77963126781527,16.65000844982014,21.31815363435973,10.9179477250726
"Los Angeles-Long Beach-Anaheim, CA Metro Area",Moderate,2015,18.00192533960852,22.26425552553177,17.39113626950159,23.10219485116413,11.76475554609958
"Los Angeles-Long Beach-Anaheim, CA Metro Area",Very High,2010,9.903783549157202,26.60965780642263,5.634340069047101,5.036997784776416,47.13711519845111
"Los Angeles-Long Beach-Anaheim, CA Metro Area",Very High,2015,10.50914536314044,31.87362294741218,6.961203921027198,6.363082137284685,51.79815540898791
"Los Angeles-Long Beach-Anaheim, CA Metro Area",Very Low,2010,21.18932214425233,5.138660713032,36.10584003283358,27.7760083910812,2.4221490803485
"Los Angeles-Long Beach-Anaheim, CA Metro Area",Very Low,2015,28.53781153064499,4.100602785283725,39.24727322932486,28.12381959441695,3.136682775599526
"Louisville/Jefferson County, KY-IN Metro Area",High,2010,14.55847255369928,29.54424543358752,7.573516000243195,8.232265446224256,22.94955755193171
"Louisville/Jefferson County, KY-IN Metro Area",High,2015,18.91891891891892,22.49922576649118,9.744550545952697,19.56935069873562,22.36382559268266
"Louisville/Jefferson County, KY-IN Metro Area",Low,2010,8.83054892601432,15.5169356268842,13.51559491721217,26.55606407322654,26.85002959277455
"Louisville/Jefferson County, KY-IN Metro Area",Low,2015,26.28992628992629,10.63796841127284,15.72786977718683,27.37427512120924,20.67309135669039
"Louisville/Jefferson County, KY-IN Metro Area",Moderate,2010,11.6945107398568,9.522965064727789,13.28861236649575,19.94279176201373,24.12316368413202
"Louisville/Jefferson County, KY-IN Metro Area",Moderate,2015,19.16461916461916,12.09352740786621,9.635762923566622,19.12254016541496,22.85968757192751
"Louisville/Jefferson County, KY-IN Metro Area",Very High,2010,17.66109785202864,22.20251817698173,2.247532578075918,5.778032036613272,13.12764350089741
"Louisville/Jefferson County, KY-IN Metro Area",Very High,2015,20.39312039312039,33.91142768659027,4.861195052177767,9.768038786956936,24.92069210523682
"Louisville/Jefferson County, KY-IN Metro Area",Very Low,2010,47.25536992840095,23.21333569781876,63.37474413797296,39.4908466819222,12.94960567026431
"Louisville/Jefferson County, KY-IN Metro Area",Very Low,2015,15.23341523341523,20.8578507277795,60.03062170111608,24.16579522768324,9.182703373462628
"Madison, WI Metro Area",High,2010,11.49825783972125,25.9728978457262,8.077803203661327,11.88894566513371,22.63394943278418
"Madison, WI Metro Area",High,2015,2.535211267605634,20.22689953724436,10.96862834898099,14.19668091890717,21.20094705556395
"Madison, WI Metro Area",Low,2010,31.01045296167247,17.06045865184156,23.75286041189931,15.24442173394652,23.2076278348363
"Madison, WI Metro Area",Low,2015,25.63380281690141,10.09105836692044,25.62399816807877,20.94354663381404,20.03324769533021
"Madison, WI Metro Area",Moderate,2010,33.10104529616725,24.06184850590688,14.70251716247139,24.96167603474706,32.53064755068155
"Madison, WI Metro Area",Moderate,2015,9.014084507042254,18.24152858635617,13.5333180673231,14.95760562359591,22.22457306936678
"Madison, WI Metro Area",Very High,2010,1.393728222996516,5.003474635163308,.8352402745995423,3.559870550161812,5.65923304069438
"Madison, WI Metro Area",Very High,2015,23.09859154929578,24.13793103448276,8.037554385161439,8.681788535401116,22.46939700770742
"Madison, WI Metro Area",Very Low,2010,22.99651567944251,27.90132036136206,52.63157894736842,44.3450860160109,15.96854214100359
"Madison, WI Metro Area",Very Low,2015,39.71830985915494,27.30258247499627,41.83650103045569,41.22037828828176,14.07183517203164
"McAllen-Edinburg-Mission, TX Metro Area",High,2010,24.84342379958246,21.03321033210332,21.07371794871795,19.86240315404642,12.42408098028769
"McAllen-Edinburg-Mission, TX Metro Area",High,2015,9.278350515463918,10.67869008068344,5.981794538361508,19.58935960005645,14.36133486766398
"McAllen-Edinburg-Mission, TX Metro Area",Low,2010,25.88726513569937,6.088560885608856,4.246794871794872,27.01948110595821,12.47735748534896
"McAllen-Edinburg-Mission, TX Metro Area",Low,2015,22.33676975945017,4.603701945894637,15.40962288686606,20.26385577073073,6.16800920598389
"McAllen-Edinburg-Mission, TX Metro Area",Moderate,2010,32.5678496868476,10.42435424354244,18.42948717948718,21.54191716701288,14.2354821523708
"McAllen-Edinburg-Mission, TX Metro Area",Moderate,2015,16.15120274914089,10.91599430469862,27.82834850455136,19.80403954865212,16.7433831990794
"McAllen-Edinburg-Mission, TX Metro Area",Very High,2010,4.488517745302715,62.40774907749077,44.31089743589743,15.21536812261198,51.79541822056473
"McAllen-Edinburg-Mission, TX Metro Area",Very High,2015,22.68041237113402,71.28618889416232,44.21326397919375,19.5882453442679,48.83774453394707
"McAllen-Edinburg-Mission, TX Metro Area",Very Low,2010,12.21294363256785,.0461254612546125,11.93910256410256,16.3608304503705,9.067661161427811
"McAllen-Edinburg-Mission, TX Metro Area",Very Low,2015,29.553264604811,2.515424774560987,6.566970091027308,20.7544997362928,13.88952819332566
"Memphis, TN-MS-AR Metro Area",High,2010,14.86988847583643,25.8997328304259,13.50870738287957,14.81312859567071,28.5195110591936
"Memphis, TN-MS-AR Metro Area",High,2015,31.01391650099404,18.82039122703023,14.01589199880408,20.84029601336835,30.51660855969968
"Memphis, TN-MS-AR Metro Area",Low,2010,1.734820322180917,4.03897532610404,23.53111690860035,23.326849054261,7.937271429334921
"Memphis, TN-MS-AR Metro Area",Low,2015,9.343936381709742,5.49792531120332,26.95947655297716,27.19026020529959,9.613985803506484
"Memphis, TN-MS-AR Metro Area",Moderate,2010,25.1548946716233,15.4015401540154,15.89515463687649,27.54438971896859,25.76711941791307
"Memphis, TN-MS-AR Metro Area",Moderate,2015,7.75347912524851,14.68583283935981,19.41997654147789,21.53599563482591,18.69623015375354
"Memphis, TN-MS-AR Metro Area",Very High,2010,24.41140024783147,50.84079836555085,4.706557852253217,10.24792020197839,34.07544836116265
"Memphis, TN-MS-AR Metro Area",Very High,2015,16.30218687872764,59.67694131594546,5.907752811572871,10.33659584626403,39.17329253304572
"Memphis, TN-MS-AR Metro Area",Very Low,2010,33.82899628252788,3.818953323903819,42.35846321939037,24.06771242912131,3.700649732395764
"Memphis, TN-MS-AR Metro Area",Very Low,2015,35.58648111332008,1.318909306461174,33.696902095168,20.09685230024213,1.999882949994566
"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",High,2010,19.66292134831461,24.13206640292824,9.531639382840455,18.36845171198418,26.79309189712287
"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",High,2015,12.80937907077725,25.95968260776324,10.31966602410209,20.46700616648618,29.21829684028426
"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",Low,2010,18.21161048689138,15.63944245202795,26.91655554013528,24.46635951569785,12.61770945769904
"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",Low,2015,13.37386018237082,10.42604903853027,27.22867414879904,22.39248923773639,9.961499974559453
"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",Moderate,2010,29.9625468164794,22.10966096055015,14.4762169109439,24.74918946272117,21.75686405875858
"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",Moderate,2015,24.05557967867998,20.45893201801415,16.56840947526521,23.22142965820304,17.16931531012025
"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",Very High,2010,10.0187265917603,33.51942914186416,3.509084216814399,13.72470564698821,33.80789320231759
"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",Very High,2015,22.75293095961789,38.7804703695761,5.392516290786097,16.65541961640697,39.64586760740151
"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",Very Low,2010,22.14419475655431,4.599401042629497,45.56650394926596,18.69129366260859,5.024441384101934
"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",Very Low,2015,27.00825010855406,4.374865966116234,40.49073406104758,17.26365532116743,4.005020267634539
"Milwaukee-Waukesha-West Allis, WI Metro Area",High,2010,15.44352265475431,22.07839964698095,1.862158767472143,8.118742926786803,38.31014623734485
"Milwaukee-Waukesha-West Allis, WI Metro Area",High,2015,17.60736196319019,22.94369567955662,2.8075839968926,8.358301309190386,30.87633509200875
"Milwaukee-Waukesha-West Allis, WI Metro Area",Low,2010,24.95213784301212,28.28565124659852,38.62020488355746,35.57586837294333,9.906354257804614
"Milwaukee-Waukesha-West Allis, WI Metro Area",Low,2015,27.17791411042945,20.74568585464164,31.68212274228005,39.04122972708917,9.144254278728607
"Milwaukee-Waukesha-West Allis, WI Metro Area",Moderate,2010,26.99425654116146,15.66522026917702,6.270957928578837,20.70688604509446,25.98236691055581
"Milwaukee-Waukesha-West Allis, WI Metro Area",Moderate,2015,25.0920245398773,14.79405466683461,6.203874538745388,18.65596300397316,25.89010423368936
"Milwaukee-Waukesha-West Allis, WI Metro Area",Very High,2010,10.08296107211232,14.36346252849893,1.450778396192715,5.273787760076608,24.58921824072917
"Milwaukee-Waukesha-West Allis, WI Metro Area",Very High,2015,11.04294478527607,20.07179745559894,1.632598562827734,4.909463948413991,32.97490670441385
"Milwaukee-Waukesha-West Allis, WI Metro Area",Very Low,2010,22.52712188895979,19.60726630874457,51.79590002419885,30.32471489509881,1.211914353565557
"Milwaukee-Waukesha-West Allis, WI Metro Area",Very Low,2015,19.07975460122699,21.44476634336818,57.67382015925422,29.03504201133329,1.114399691159439
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",High,2010,11.44,16.79384247893305,8.549566728620048,10.18680512444269,24.38529149490451
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",High,2015,13.0990990990991,12.64292365701376,8.072973000813786,10.50332457089841,24.38078424592088
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Low,2010,18.464,12.96861522128591,14.64312438147192,22.75241266437158,22.82309534529668
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Low,2015,17.54954954954955,15.48231486711344,19.13429545618427,26.18292871501469,19.55409549636451
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Moderate,2010,11.088,14.45325459491739,11.94332472422699,15.86714825893109,27.96045543177195
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Moderate,2015,14.97297297297297,11.78042041308562,11.1478517053473,14.84330704602856,23.44456679012458
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Very High,2010,1.36,8.838166014199455,2.937555818388086,4.218635363169479,13.5928759510791
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Very High,2015,10.77477477477477,16.41198650525898,6.27749106379472,9.437657852688005,24.98430234145365
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Very Low,2010,57.648,46.94612169066419,61.92642834729296,46.97499858908517,11.23828177694775
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Very Low,2015,43.6036036036036,43.6823545575282,55.36738877385993,39.03278181537034,7.636251126136375
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",High,2010,5.912863070539419,19.26279447603574,8.676370410532314,7.377171586440341,20.64852749352391
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",High,2015,13.81407471763684,20.63569285656369,11.45448390645716,10.79800899165061,24.05286533105354
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Low,2010,44.50207468879668,19.14094232331438,22.76904255467045,29.26477176564289,20.01543238228216
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Low,2015,18.24500434404865,14.20578934565799,24.02042370729781,30.74421965317919,16.60304043760507
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Moderate,2010,18.56846473029046,20.48131600324939,14.94348750886266,18.56239733187316,22.57463577740626
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Moderate,2015,37.70634231103389,19.71945187707776,16.72825749668538,17.27882145150931,20.46900596115036
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Very High,2010,6.846473029045644,28.24939073923639,5.387107088737818,6.219821793021056,21.98306112325697
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Very High,2015,14.42224152910513,35.50636503689289,5.100284916358713,9.475353243416826,25.98208428772677
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Very Low,2010,24.1701244813278,12.86555645816409,48.22399243719676,38.57583752302255,14.77834322353071
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Very Low,2015,15.8123370981755,9.932700883807669,42.69654997320094,31.70359666024406,12.89300398246425
"New Haven-Milford, CT Metro Area",High,2010,34.375,28.24516129032258,7.334809770931808,10.39073229078988,30.78734434807888
"New Haven-Milford, CT Metro Area",High,2015,0,22.14063823778594,6.266381569871707,8.648137877200551,30.08128245653646
"New Haven-Milford, CT Metro Area",Low,2010,19.85294117647059,11.05806451612903,40.39599378574026,30.92632791387942,11.82421628954891
"New Haven-Milford, CT Metro Area",Low,2015,16.07142857142857,14.82632024851737,32.96661608497724,26.27719233376472,11.63468051478889
"New Haven-Milford, CT Metro Area",Moderate,2010,3.860294117647059,30.10322580645161,11.22202756751397,15.26381074735303,20.72484131983139
"New Haven-Milford, CT Metro Area",Moderate,2015,24.40476190476191,22.90313470770969,16.99889639950338,18.39321295782749,22.08850756378415
"New Haven-Milford, CT Metro Area",Very High,2010,15.625,24.03870967741936,2.968300664396919,3.657023878084437,33.99292601385726
"New Haven-Milford, CT Metro Area",Very High,2015,32.73809523809524,33.23919796667608,3.179748930887019,4.901296193586821,31.95303680289004
"New Haven-Milford, CT Metro Area",Very Low,2010,26.28676470588236,6.55483870967742,38.07886821141705,39.76210516989324,2.670672028683561
"New Haven-Milford, CT Metro Area",Very Low,2015,26.78571428571428,6.890708839310928,40.58835701476065,41.78016063762043,4.242492662000451
"New Orleans-Metairie, LA Metro Area",High,2010,17.93103448275862,20.5018686599039,6.299089319729665,17.88198148227162,31.11196099053447
"New Orleans-Metairie, LA Metro Area",High,2015,19.91744066047472,27.6258274010241,10.7388182368717,19.24577373211964,28.90202633832104
"New Orleans-Metairie, LA Metro Area",Low,2010,27.35632183908046,15.37640149492792,27.52220163696301,26.11255706788411,14.06444210727603
"New Orleans-Metairie, LA Metro Area",Low,2015,35.91331269349845,20.29474210066192,29.64443290942123,20.51948918008736,10.6560117421617
"New Orleans-Metairie, LA Metro Area",Moderate,2010,36.93486590038314,31.55365723438334,21.20745592290096,27.73819174809062,28.6778532045766
"New Orleans-Metairie, LA Metro Area",Moderate,2015,22.29102167182662,20.34469838890971,16.45125010814084,29.02870861258378,20.37020426468789
"New Orleans-Metairie, LA Metro Area",Very High,2010,2.528735632183908,15.3096636412173,2.412824326557593,12.83014037632803,22.25276476399911
"New Orleans-Metairie, LA Metro Area",Very High,2015,16.82146542827657,23.05482702635194,4.472705251319319,15.99479843953186,35.58853508378522
"New Orleans-Metairie, LA Metro Area",Very Low,2010,15.24904214559387,17.25840896956754,42.55842879384878,15.43712932542561,3.892978933613794
"New Orleans-Metairie, LA Metro Area",Very Low,2015,5.056759545923633,8.679905083052329,38.69279349424691,15.21123003567737,4.483222571044156
"New York-Newark-Jersey City, NY-NJ-PA Metro Area",High,2010,14.95379056354666,24.32376094366922,7.372953143871356,11.64402454725814,33.95560562885226
"New York-Newark-Jersey City, NY-NJ-PA Metro Area",High,2015,11.62640485725358,22.75316492083386,7.793559353085465,12.34031914644527,29.68300525041778
"New York-Newark-Jersey City, NY-NJ-PA Metro Area",Low,2010,24.89055659787367,22.86779311866984,24.20682471247321,23.45258745825221,11.43731980935882
"New York-Newark-Jersey City, NY-NJ-PA Metro Area",Low,2015,26.10773801834388,20.21386930975405,27.17504147540483,24.83117051834295,13.29242338131872
"New York-Newark-Jersey City, NY-NJ-PA Metro Area",Moderate,2010,21.89562921270238,23.63464698236751,12.73078666188938,18.75801682215783,19.81877372030646
"New York-Newark-Jersey City, NY-NJ-PA Metro Area",Moderate,2015,19.99095724066658,25.2053030390139,14.52758750547068,20.9673338273026,20.0215705651522
"New York-Newark-Jersey City, NY-NJ-PA Metro Area",Very High,2010,6.872350774789799,19.63803124310273,2.418736756683648,5.334468857133897,32.36386060933204
"New York-Newark-Jersey City, NY-NJ-PA Metro Area",Very High,2015,12.27231623821212,25.42262185376398,3.163708257422317,6.849782736604861,34.71466973387837
"New York-Newark-Jersey City, NY-NJ-PA Metro Area",Very Low,2010,31.38767285108748,9.535767712190696,53.2706987250824,40.81090231519792,2.424440232150404
"New York-Newark-Jersey City, NY-NJ-PA Metro Area",Very Low,2015,30.00258364552383,6.405040876634203,47.34010340861671,35.01139377130431,2.288331069232936
"North Port-Sarasota-Bradenton, FL Metro Area",High,2010,10.47619047619048,32.15669393026259,5.381480961079106,9.647887323943662,24.04220446629789
"North Port-Sarasota-Bradenton, FL Metro Area",High,2015,33.82352941176471,35.72626635357263,13.14816107195199,15.5467720685112,33.20276678806299
"North Port-Sarasota-Bradenton, FL Metro Area",Low,2010,51.42857142857142,23.76237623762376,22.89588309681045,26.80874722016308,22.74252202417538
"North Port-Sarasota-Bradenton, FL Metro Area",Low,2015,17.64705882352941,19.7920161019792,31.76774373647847,27.90899450496481,15.4741006628763
"North Port-Sarasota-Bradenton, FL Metro Area",Moderate,2010,15.23809523809524,25.78562204046492,19.13025151046789,15.84507042253521,32.59321860274534
"North Port-Sarasota-Bradenton, FL Metro Area",Moderate,2015,6.176470588235294,12.14357598121436,8.73054644427385,13.52871236222244,16.68064034375246
"North Port-Sarasota-Bradenton, FL Metro Area",Very High,2010,0,7.016788635385278,1.974146410004215,4.132690882134915,12.88542306904323
"North Port-Sarasota-Bradenton, FL Metro Area",Very High,2015,29.11764705882353,27.37336464273734,2.261148719380278,7.551656544233426,25.77357402992114
"North Port-Sarasota-Bradenton, FL Metro Area",Very Low,2010,22.85714285714286,11.27851915626345,50.61823802163833,43.56560415122313,7.736631837738169
"North Port-Sarasota-Bradenton, FL Metro Area",Very Low,2015,13.23529411764706,4.964776920496478,44.09240002791542,35.46386452006813,8.868918175387115
